339.59	0.00
339.97	28.00
340.35	30.00
340.73	26.00
341.12	26.00
341.50	40.00
341.88	35.00
342.26	36.00
342.65	37.00
343.03	30.00
343.41	32.00
343.79	31.00
344.17	28.00
344.55	65.00
344.94	41.00
345.32	35.00
345.70	36.00
346.08	38.00
346.46	30.00
346.84	37.00
347.23	38.00
347.61	35.00
347.99	35.00
348.37	54.00
348.75	36.00
349.13	39.00
349.51	34.00
349.90	38.00
350.28	34.00
350.66	30.00
351.04	34.00
351.42	38.00
351.80	35.00
352.18	33.00
352.56	31.00
352.94	30.00
353.32	37.00
353.71	28.00
354.09	32.00
354.47	42.00
354.85	37.00
355.23	35.00
355.61	29.00
355.99	33.00
356.37	36.00
356.75	47.00
357.13	37.00
357.51	30.00
357.89	36.00
358.27	40.00
358.65	44.00
359.03	26.00
359.41	31.00
359.79	36.00
360.17	43.00
360.55	44.00
360.93	39.00
361.31	48.00
361.69	38.00
362.07	30.00
362.45	39.00
362.83	44.00
363.21	50.00
363.59	40.00
363.97	50.00
364.35	37.00
364.73	36.00
365.11	48.00
365.49	28.00
365.87	35.00
366.25	39.00
366.63	40.00
367.01	36.00
367.39	36.00
367.77	54.00
368.14	28.00
368.52	32.00
368.90	38.00
369.28	33.00
369.66	42.00
370.04	35.00
370.42	31.00
370.80	39.00
371.18	39.00
371.56	39.00
371.93	39.00
372.31	43.00
372.69	35.00
373.07	33.00
373.45	44.00
373.83	33.00
374.21	39.00
374.58	44.00
374.96	44.00
375.34	44.00
375.72	36.00
376.10	33.00
376.48	41.00
376.85	36.00
377.23	41.00
377.61	38.00
377.99	36.00
378.37	39.00
378.75	38.00
379.12	42.00
379.50	35.00
379.88	34.00
380.26	36.00
380.63	40.00
381.01	52.00
381.39	47.00
381.77	43.00
382.15	35.00
382.52	36.00
382.90	37.00
383.28	40.00
383.66	35.00
384.03	41.00
384.41	46.00
384.79	41.00
385.17	47.00
385.54	39.00
385.92	36.00
386.30	45.00
386.67	46.00
387.05	47.00
387.43	47.00
387.81	40.00
388.18	47.00
388.56	48.00
388.94	47.00
389.31	48.00
389.69	63.00
390.07	56.00
390.44	58.00
390.82	55.00
391.20	56.00
391.57	60.00
391.95	70.00
392.33	56.00
392.70	56.00
393.08	52.00
393.46	59.00
393.83	58.00
394.21	58.00
394.58	54.00
394.96	60.00
395.34	61.00
395.71	68.00
396.09	60.00
396.47	63.00
396.84	64.00
397.22	61.00
397.59	72.00
397.97	74.00
398.35	89.00
398.72	87.00
399.10	84.00
399.47	94.00
399.85	94.00
400.22	104.00
400.60	97.00
400.97	106.00
401.35	106.00
401.73	114.00
402.10	101.00
402.48	117.00
402.85	107.00
403.23	107.00
403.60	107.00
403.98	116.00
404.35	122.00
404.73	120.00
405.10	123.00
405.48	133.00
405.85	135.00
406.23	134.00
406.60	130.00
406.98	138.00
407.35	133.00
407.73	145.00
408.10	149.00
408.48	153.00
408.85	156.00
409.23	150.00
409.60	150.00
409.98	167.00
410.35	167.00
410.72	166.00
411.10	172.00
411.47	192.00
411.85	193.00
412.22	188.00
412.60	200.00
412.97	199.00
413.34	204.00
413.72	195.00
414.09	204.00
414.47	216.00
414.84	209.00
415.21	225.00
415.59	219.00
415.96	224.00
416.34	225.00
416.71	227.00
417.08	228.00
417.46	236.00
417.83	227.00
418.20	251.00
418.58	254.00
418.95	247.00
419.32	245.00
419.70	256.00
420.07	277.00
420.44	263.00
420.82	274.00
421.19	282.00
421.56	295.00
421.94	286.00
422.31	286.00
422.68	297.00
423.06	311.00
423.43	317.00
423.80	329.00
424.18	337.00
424.55	328.00
424.92	345.00
425.29	355.00
425.67	359.00
426.04	355.00
426.41	371.00
426.78	385.00
427.16	417.00
427.53	414.00
427.90	417.00
428.27	433.00
428.65	457.00
429.02	454.00
429.39	446.00
429.76	469.00
430.14	473.00
430.51	515.00
430.88	516.00
431.25	543.00
431.62	575.00
432.00	597.00
432.37	642.00
432.74	666.00
433.11	691.00
433.48	698.00
433.86	749.00
434.23	757.00
434.60	787.00
434.97	845.00
435.34	853.00
435.71	918.00
436.09	972.00
436.46	963.00
436.83	1046.00
437.20	1058.00
437.57	1074.00
437.94	1148.00
438.31	1143.00
438.68	1201.00
439.06	1241.00
439.43	1324.00
439.80	1391.00
440.17	1455.00
440.54	1514.00
440.91	1565.00
441.28	1629.00
441.65	1687.00
442.02	1734.00
442.39	1852.00
442.77	1901.00
443.14	2012.00
