339.59	0.00
339.97	24.00
340.35	33.00
340.73	34.00
341.12	30.00
341.50	49.00
341.88	42.00
342.26	39.00
342.65	40.00
343.03	31.00
343.41	36.00
343.79	35.00
344.17	27.00
344.55	70.00
344.94	46.00
345.32	33.00
345.70	36.00
346.08	38.00
346.46	34.00
346.84	32.00
347.23	43.00
347.61	38.00
347.99	28.00
348.37	61.00
348.75	37.00
349.13	39.00
349.51	39.00
349.90	44.00
350.28	38.00
350.66	36.00
351.04	44.00
351.42	37.00
351.80	38.00
352.18	30.00
352.56	32.00
352.94	34.00
353.32	31.00
353.71	32.00
354.09	39.00
354.47	37.00
354.85	36.00
355.23	40.00
355.61	33.00
355.99	35.00
356.37	37.00
356.75	53.00
357.13	36.00
357.51	35.00
357.89	44.00
358.27	35.00
358.65	40.00
359.03	41.00
359.41	31.00
359.79	35.00
360.17	45.00
360.55	50.00
360.93	35.00
361.31	46.00
361.69	35.00
362.07	39.00
362.45	42.00
362.83	49.00
363.21	54.00
363.59	45.00
363.97	60.00
364.35	35.00
364.73	39.00
365.11	49.00
365.49	39.00
365.87	34.00
366.25	38.00
366.63	48.00
367.01	39.00
367.39	34.00
367.77	62.00
368.14	30.00
368.52	30.00
368.90	34.00
369.28	34.00
369.66	45.00
370.04	40.00
370.42	34.00
370.80	34.00
371.18	32.00
371.56	33.00
371.93	36.00
372.31	43.00
372.69	34.00
373.07	37.00
373.45	35.00
373.83	34.00
374.21	38.00
374.58	38.00
374.96	41.00
375.34	42.00
375.72	33.00
376.10	34.00
376.48	41.00
376.85	29.00
377.23	36.00
377.61	40.00
377.99	32.00
378.37	40.00
378.75	40.00
379.12	34.00
379.50	39.00
379.88	36.00
380.26	36.00
380.63	39.00
381.01	58.00
381.39	35.00
381.77	40.00
382.15	37.00
382.52	35.00
382.90	30.00
383.28	39.00
383.66	38.00
384.03	42.00
384.41	44.00
384.79	39.00
385.17	45.00
385.54	42.00
385.92	39.00
386.30	47.00
386.67	39.00
387.05	35.00
387.43	46.00
387.81	42.00
388.18	41.00
388.56	41.00
388.94	41.00
389.31	35.00
